"ID";"global_id";"District";"Month";"Year";"CurrentQuantityUPD";"CurrentAveragePaymentUPD";"DebtQuantityUPD";"DebtAveragePaymentUPD";
"2405";"918732313";"район Москворечье-Сабурово";"Сентябрь";"2017";"23308";"4017.4";"5272";"6042.3";
"2406";"918732314";"район Нагатино-Садовники";"Сентябрь";"2017";"25509";"4199.7";"6363";"6768.5";
"2407";"918732315";"район Нагатинский Затон";"Сентябрь";"2017";"37144";"3845.6";"5701";"5966.5";
"2408";"918732316";"Нагорный район";"Сентябрь";"2017";"26988";"3885.6";"4512";"5505.3";
"2409";"918732317";"район Орехово-Борисово Северное";"Сентябрь";"2017";"35838";"3701.1";"8297";"4839";
"2410";"918732318";"район Орехово-Борисово Южное";"Сентябрь";"2017";"41330";"4042.9";"16877";"5252.8";
"2411";"918732319";"район Царицыно";"Сентябрь";"2017";"40985";"3936.1";"6224";"6258.4";
"2412";"918732320";"район Чертаново Северное";"Сентябрь";"2017";"33115";"3632.4";"7149";"6135.4";
"2413";"918732321";"район Чертаново Центральное";"Сентябрь";"2017";"33961";"3703.3";"6944";"5254.6";
"2414";"918732322";"район Чертаново Южное";"Сентябрь";"2017";"47270";"4193.4";"9290";"6509.4";
"2415";"918732323";"Академический район";"Сентябрь";"2017";"32769";"4751.2";"8266";"7984.2";
"2416";"918732324";"Гагаринский район";"Сентябрь";"2017";"24712";"4900.9";"8161";"7760";
